Event Date	Posting Date	Event Type	Amount	Program Id	Program Name	Campaign Id	Campaign Name	Tool Id	Tool Name	Custom Id	Click Timestamp	eBay Item ID	eBay Leaf Category ID	eBay Quantity Sold	eBay Total Sale Amount	Item Site ID	Meta Category ID	Unique Transaction ID	User Frequency ID	Earnings	Traffic Type	Item Name
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:252254:1452355444_178.162.203.210_437	2016-03-07 03:45:55	131741454353	50647			0	281				Classic	Rainbow Fire Opal & Zircon Women Jewelry Gems Silver Stud Earrings 15mm OH3617
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:252254:1452355444_178.162.203.210_437	2016-03-07 03:45:55	161994385250	50647			0	281				Classic	Amethyst & White Topaz Women Jewelry Gemstone Silver Stud Earrings 3/4'' FH4137
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:321107:1454770475_91.195.90.233_195	2016-03-07 13:24:09	262322920757	36413			0	26395				Classic	Benefit Cosmetics 7pc Deluxe Makeup sample lot with small TAR bag New
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:252254:1452355444_178.162.203.210_437	2016-03-07 03:45:55	131741089744	50647			0	281				Classic	Orange Fire Opal & Morganite Women Jewelry Gems Silver Stud Earrings 22mm OH3596
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1457189607_188.232.156.95_249	2016-03-07 08:02:06	311561804664	162069			0	260				Classic	// GUINEA - MNH - OLYMPIC
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:343415:1454702816_5.228.64.52_643	2016-03-07 00:35:18	172124783374	62107			0	11450				Classic	Salvatore Ferragamo Italy Clear Plastic Jelly Thong Sandals Size 8.5
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1457189607_188.232.156.95_249	2016-03-06 22:25:27	311560698822	73190			0	260				Classic	British Commonwealth 1953 QE II Coronation Issue w/Album Pages MNH XF
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:252254:1452355444_178.162.203.210_437	2016-03-07 03:45:55	131741031881	67681			0	281				Classic	Elegant ! Pink Topaz Women Fashion Jewelry Gemstone Silver Ring Size 7.5 NJ8789
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:252254:1452355444_178.162.203.210_437	2016-03-07 03:45:55	161994297898	155101			0	281				Classic	Orange Fire Opal & Zircon Women Jewelry Gemstone Silver Pendant 1 1/4" OD4957
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:474209:1457010682_83.149.47.246_512	2016-03-06 12:42:17	201536482748	63852			0	11450				Classic	HOT! 2016 New Faddish Classical Womens British Style leather handbag bag A++ #06
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:252254:1452355444_178.162.203.210_437	2016-03-07 03:45:55	131741026580	50647			0	281				Classic	Noble ! Orange Fire Opal Women Jewelry Gemstone Silver Stud Earrings 20mm OH3470
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1457189607_188.232.156.95_249	2016-03-07 20:12:39	381563892566	65212			0	260				Classic	D1706 Mint NH 2012 7500F Imperf. Car Automobile Opel RAK Concept Souvenir Sheet
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:474209:1457010682_83.149.47.246_512	2016-03-06 12:42:17	182043687304	63852			0	11450				Classic	Fashion Women Shoulder Bags Handbag Tote Purse Leather Women Messenger Hobo Bag
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:474209:1457010682_83.149.47.246_512	2016-03-06 12:42:17	182043687304	63852			0	11450				Classic	Fashion Women Shoulder Bags Handbag Tote Purse Leather Women Messenger Hobo Bag
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:474209:1457010682_83.149.47.246_512	2016-03-06 12:42:17	182043687304	63852			0	11450				Classic	Fashion Women Shoulder Bags Handbag Tote Purse Leather Women Messenger Hobo Bag
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1457189607_188.232.156.95_249	2016-03-07 20:12:39	331797328859	65210			0	260				Classic	D1362 Mint NH 2012 7500F Imperf. Supersonic Jet Airplane Concorde Souvenir Sheet
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:321107:1454770475_91.195.90.233_195	2016-03-07 13:24:09	262322882844	36413			0	26395				Classic	Benefit Cosmetics 15pc+ Makeup Sample Lot with 2016 Sun Of A Beach Bag New
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:321107:1454770475_91.195.90.233_195	2016-03-07 13:24:09	262322882844	36413			0	26395				Classic	Benefit Cosmetics 15pc+ Makeup Sample Lot with 2016 Sun Of A Beach Bag New
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:474209:1457010682_83.149.47.246_512	2016-03-06 12:42:17	182043687304	63852			0	11450				Classic	Fashion Women Shoulder Bags Handbag Tote Purse Leather Women Messenger Hobo Bag
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:321107:1454770475_91.195.90.233_195	2016-03-07 13:24:09	262322892151	36413			0	26395				Classic	Benefit Cosmetics 10pc Deluxe Makeup Sample Lot with 2015 Simone Catalog Bag New
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:321107:1454770475_91.195.90.233_195	2016-03-07 13:24:09	262322892151	36413			0	26395				Classic	Benefit Cosmetics 10pc Deluxe Makeup Sample Lot with 2015 Simone Catalog Bag New
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:321107:1454770475_91.195.90.233_195	2016-03-07 13:24:09	262322882844	36413			0	26395				Classic	Benefit Cosmetics 15pc+ Makeup Sample Lot with 2016 Sun Of A Beach Bag New
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:321107:1454770475_91.195.90.233_195	2016-03-07 13:24:09	262322892151	36413			0	26395				Classic	Benefit Cosmetics 10pc Deluxe Makeup Sample Lot with 2015 Simone Catalog Bag New
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:321107:1454770475_91.195.90.233_195	2016-03-07 13:24:09	262322892151	36413			0	26395				Classic	Benefit Cosmetics 10pc Deluxe Makeup Sample Lot with 2015 Simone Catalog Bag New
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:321107:1454770475_91.195.90.233_195	2016-03-07 13:24:09	262322892151	36413			0	26395				Classic	Benefit Cosmetics 10pc Deluxe Makeup Sample Lot with 2015 Simone Catalog Bag New
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:321107:1454770475_91.195.90.233_195	2016-03-07 13:24:09	262322910141	36413			0	26395				Classic	Benefit Cosmetics 10pc Deluxe Makeup Sample Lot with small San Francisco Bag New
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:321107:1454770475_91.195.90.233_195	2016-03-07 13:24:09	262322882844	36413			0	26395				Classic	Benefit Cosmetics 15pc+ Makeup Sample Lot with 2016 Sun Of A Beach Bag New
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:321107:1454770475_91.195.90.233_195	2016-03-07 13:24:09	262322910141	36413			0	26395				Classic	Benefit Cosmetics 10pc Deluxe Makeup Sample Lot with small San Francisco Bag New
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:321107:1454770475_91.195.90.233_195	2016-03-07 13:24:09	262322910141	36413			0	26395				Classic	Benefit Cosmetics 10pc Deluxe Makeup Sample Lot with small San Francisco Bag New
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:321107:1454770475_91.195.90.233_195	2016-03-07 13:24:09	262322910141	36413			0	26395				Classic	Benefit Cosmetics 10pc Deluxe Makeup Sample Lot with small San Francisco Bag New
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1457189607_188.232.156.95_249	2016-03-07 08:02:06	391401156427	145824			0	260				Classic	= 85X ARGENTINA - 1948 - MNH
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1457189607_188.232.156.95_249	2016-03-07 08:02:06	391401156427	145824			0	260				Classic	= 85X ARGENTINA - 1948 - MNH
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:321107:1454770475_91.195.90.233_195	2016-03-07 13:24:09	262322882844	36413			0	26395				Classic	Benefit Cosmetics 15pc+ Makeup Sample Lot with 2016 Sun Of A Beach Bag New
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:474209:1457010682_83.149.47.246_512	2016-03-06 12:42:17	301890425066	63852			0	11450				Classic	HOT! 2016 New Faddish Classical Womens British Style handbag bag A++ #0011
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:474209:1457010682_83.149.47.246_512	2016-03-06 12:42:17	301890425066	63852			0	11450				Classic	HOT! 2016 New Faddish Classical Womens British Style handbag bag A++ #0011
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:474209:1457010682_83.149.47.246_512	2016-03-06 12:42:17	301890425066	63852			0	11450				Classic	HOT! 2016 New Faddish Classical Womens British Style handbag bag A++ #0011
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:321107:1454770475_91.195.90.233_195	2016-03-07 13:24:09	262322892151	36413			0	26395				Classic	Benefit Cosmetics 10pc Deluxe Makeup Sample Lot with 2015 Simone Catalog Bag New
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1457189607_188.232.156.95_249	2016-03-07 20:12:39	311561948939	65206			0	260				Classic	E 5X RWANDA - MNH - ANIMALS
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1457189607_188.232.156.95_249	2016-03-07 20:12:39	311561948939	65206			0	260				Classic	E 5X RWANDA - MNH - ANIMALS
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1457189607_188.232.156.95_249	2016-03-07 20:12:39	391401326081	65203			0	260				Classic	L 8X RWANDA - MNH - MUSHROOMS
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1457189607_188.232.156.95_249	2016-03-07 20:12:39	391401326081	65203			0	260				Classic	L 8X RWANDA - MNH - MUSHROOMS
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:252254:1452355444_178.162.203.210_437	2016-03-07 03:45:55	141918178830	50647			0	281				Classic	Hot ! Pink Fire Opal Women Jewelry Gemstone Silver Dangle Earrings 1 5/8" OH3609
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:253398:1455443301_188.163.86.60_672	2016-03-07 01:21:48	351670270644	170083			3	58058				Classic	Kingston HyperX FURY Black 4GB (1 x 4GB) Memory Module 1600MHz DDR3 CL10 240-Pin
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:253398:1455443301_188.163.86.60_672	2016-03-07 06:36:07	351670270644	170083			3	58058				Classic	Kingston HyperX FURY Black 4GB (1 x 4GB) Memory Module 1600MHz DDR3 CL10 240-Pin
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:253398:1455443301_188.163.86.60_672	2016-03-07 06:36:07	351670270644	170083			3	58058				Classic	Kingston HyperX FURY Black 4GB (1 x 4GB) Memory Module 1600MHz DDR3 CL10 240-Pin
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:157669:1453902481_5.18.85.34_497	2016-03-07 02:56:08	181650326528	155101			2	281				Classic	Movie Harry Potter -Deathly Hallows Metal Silver Necklace Pendant As Gifts c1
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:156433:1457396744_213.87.225.171_267	2016-03-07 17:26:43	191818114534	11507			0	11450				Classic	4 Pcs 100% Cotton Men's Underwear Boxers Brief Shorts Underpants Trunks U Convex
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:252254:1452355444_178.162.203.210_437	2016-03-07 03:45:55	161994377214	67681			0	281				Classic	NEW ! White Topaz Women Fashion Jewelry Gemstone Silver Ring Size 5 NJ8867
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1457189607_188.232.156.95_249	2016-03-07 20:12:39	391401282557	65201			0	260				Classic	-T 10X AJMAN - MNH - ANIMALS - PETS - CATS
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:343881:1454709712_46.39.34.178_762	2016-03-07 06:35:13	161992416042	45220			3	11450				Classic	Fashion Black Crystal Headband Head Piece Hair Band Jewelry for Women Girl
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:321107:1454770475_91.195.90.233_195	2016-03-07 13:24:09	262322910141	36413			0	26395				Classic	Benefit Cosmetics 10pc Deluxe Makeup Sample Lot with small San Francisco Bag New
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1457189607_188.232.156.95_249	2016-03-07 20:12:39	311561944320	65213			0	260				Classic	E 10X CONGO - MNH - SPACE
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:421217:1457375253_151.249.249.7_202	2016-03-07 11:30:38	141917141338	51580			0	11450				Classic	Osh Kosh jacket, NWT, sz. 4, warm/reversible
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1457189607_188.232.156.95_249	2016-03-07 08:02:06	391401076535	7896			0	260				Classic	/ 10X RWANDA - MNH - ART - PAINTING - NOEL
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:494466:1457348691_77.49.7.4_181	2016-03-07 14:14:33	261850998189	7320			0	14339				Classic	New 50/100pcs Cat's Eye button craft/sewing/baby lot mix
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1457189607_188.232.156.95_249	2016-03-07 05:53:17	361505762627	139790			0	260				Classic	/ COOK ISLANDS - MNH - SOCCER
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1457189607_188.232.156.95_249	2016-03-07 05:53:17	361505762627	139790			0	260				Classic	/ COOK ISLANDS - MNH - SOCCER
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1457189607_188.232.156.95_249	2016-03-07 05:53:17	361505762627	139790			0	260				Classic	/ COOK ISLANDS - MNH - SOCCER
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1457189607_188.232.156.95_249	2016-03-07 08:02:06	361503609775	65206			0	260				Classic	Y 10X CENTRALAFRICA - MNH - ANIMALS
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:490460:1457293264_93.81.61.100_254	2016-03-07 14:06:08	201213852566	45220			0	11450				Classic	Women Crystal Rhinestone Pearl Hair Band Rope Elastic Ponytail Holder Bowknot
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:490460:1457293264_93.81.61.100_254	2016-03-07 14:06:08	201213852566	45220			0	11450				Classic	Women Crystal Rhinestone Pearl Hair Band Rope Elastic Ponytail Holder Bowknot
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:252254:1452355444_178.162.203.210_437	2016-03-07 03:45:55	111926165641	164313			3	281				Classic	NEW Fashion 925STERLING silver Jewelry Charm Xmas Gift Chain Bracelet Bangle+BOX
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1457189607_188.232.156.95_249	2016-03-07 08:02:06	391401118886	65213			0	260				Classic	// GUINEA - MNH - GOLD + SILVER - IMPERF - SPACE
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:252254:1452355444_178.162.203.210_437	2016-03-07 03:45:55	141918627701	50647			0	281				Classic	Hot ! Pink Fire Opal Women Jewelry Gemstone Silver Dangle Earrings 1 1/4" OH3611
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:252254:1452355444_178.162.203.210_437	2016-03-07 03:45:55	161994045017	67681			0	281				Classic	New Style ! Amethyst & Zircon Women Jewelry Gemstone Silver Ring Size 7 NJ8968
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:343881:1454709712_46.39.34.178_762	2016-03-07 06:35:13	311558769200	67681			0	281				Classic	Fancy Multicolor Topaz 18K Gold Plated jewelry Women Ring Size  7.5 S04058
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:252254:1452355444_178.162.203.210_437	2016-03-07 03:45:55	141918208759	67681			0	281				Classic	Heart ! Garnet & Zircon Women Fashion Jewelry Gemstone Silver Ring Size 7 NJ9084
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:474209:1457010682_83.149.47.246_512	2016-03-06 12:42:17	301890425066	63852			0	11450				Classic	HOT! 2016 New Faddish Classical Womens British Style handbag bag A++ #0011
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:252254:1452355444_178.162.203.210_437	2016-03-07 03:45:55	141918158251	67681			0	281				Classic	Pink Fire Opal & Pink Topaz Women Jewelry Gemstone Silver Ring Size 7 OJ7941
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:252254:1452355444_178.162.203.210_437	2016-03-07 03:45:55	131740833898	67681			0	281				Classic	Garnet Amethyst Peridot & Morganite Women Jewelry Gems Silver Ring Size 7 NJ8744
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1457189607_188.232.156.95_249	2016-03-07 20:12:39	331797335961	7896			0	260				Classic	D1734 MNH 2012 Sheet of 4 Imperf. Painting by Artist Edgar Degas Souvenir Sheet
2016-03-07	2016-03-08	Bid / BIN	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:252254:1452355444_178.162.203.210_437	2016-03-07 03:45:55	161994390736	67681			0	281				Classic	White Topaz Women Fashion Jewelry Gemstone Silver Ring Size 8.5 NJ8864
